cl_id,channel_type,cl_id,PERIOD_count,sum_POS,sum_IN,sum_OUT,sum_CAT,sum_amount,sum_Розничные магазины,sum_Поставщик услуг,sum_Различные магазины,sum_Развлечения,sum_Магазины одежды,sum_Транспорт,sum_Бизнес услуги,sum_Государственные услуги,sum_Личные услуги,sum_Коммунальные и кабельные услуги,sum_Отели и мотели,sum_Профессиональные услуги,sum_Автомобили и транспортные средства,sum_Ремонтные услуги,sum_Аренда автомобилей,sum_Продажи по почте/телефону,sum_Оптовые поставщики и производители,"sum_Авиалинии, авиакомпании",sum_Членские организации,sum_Контрактные услуги,multi_currency,mode_MCC,num_days_in_use,target_flag,target_sum,ostatok
8692,type1,8692,4,84152.56000000001,503019.0,1091800.0,0.0,1678971.56,37508.030000000006,1595205.4,22064.34,720.0,13232.0,6906.219999999998,0.0,0.0,3110.0,225.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,34,92,1,3879.0,-672933.56
8693,type1,8693,4,380909.0299999999,411110.99,0.0,0.0,792020.0200000003,210206.53,411000.0,99221.26999999999,0.0,40499.9,0.0,0.0,0.0,0.0,4416.1,0.0,0.0,25425.019999999993,0.0,0.0,0.0,1251.2,0.0,0.0,0.0,rub,80,86,0,0.0,30201.96000000008
8694,type1,8694,3,267669.0,537918.0,279249.0,0.0,1084836.0,0.0,549798.0,0.0,0.0,0.0,535038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,14,65,0,0.0,-9000.0
8697,type1,8697,3,195104.77288799995,159349.88,8000.0,0.0,362454.65288799995,23275.357696,190114.7,32164.912268,11777.529592,11227.54922,2915.024112,9720.0,0.0,0.0,180.0,0.0,0.0,8855.55,700.0,0.0,14236.03,0.0,57288.0,0.0,0.0,multi + rub,35,88,0,0.0,-43754.892887999944
8698,type1,8698,3,200568.13815600003,37152.598856,15500.0,0.0,253220.73701200003,35500.799999999996,52000.0,28809.15,920.0,36262.0,2286.0,25913.26,0.0,0.0,56893.87,0.0,0.0,2865.44,10109.0,0.0,1661.217012,0.0,0.0,0.0,0.0,multi + rub,59,91,0,0.0,-178915.53930000003
8701,type1,8701,5,67347.27,240500.0,2710.0,0.0,310557.27,7582.07,243210.0,26473.6,11641.599999999999,21650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,14,361,0,0.0,170442.72999999998
8703,type1,8703,4,306805.48000000004,55587.0,147800.0,1000.0,511192.48000000004,64685.20999999999,196800.0,70897.72,2320.0,25877.5,42407.14,0.0,7940.2699999999995,400.0,19030.07,20040.0,7821.0,38223.57,0.0,0.0,0.0,0.0,14750.0,0.0,0.0,rub,50,90,1,50036.14,-399018.48000000004
8704,type1,8704,4,169861.91,80500.0,16763.09,0.0,267125.0,21166.379999999997,97263.09,104821.28,0.0,3950.0,261.0,0.0,0.0,1000.0,4500.0,0.0,2556.0,31607.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,33,89,0,0.0,-106125.0
8706,type1,8706,2,2434.0,0.0,1080800.0,0.0,1083234.0,0.0,1080800.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,16,0,0.0,-1083234.0
8707,type1,8707,1,491.0,0.0,1398000.0,100.0,1398591.0,0.0,1398000.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,10,8,0,0.0,-1398491.0
8710,type1,8710,4,247386.817523,188490.0,0.0,0.0,435876.81752299995,153158.08999999997,187000.0,64923.26752300001,3200.0,11109.0,2176.0,0.0,0.0,0.0,2500.0,0.0,0.0,11450.46,360.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,67,86,0,0.0,-58896.817523000005
8711,type1,8711,3,174023.161856,134051.24,51500.0,0.0,359574.4018559999,35564.770000000004,182500.0,9073.5,0.0,16775.5,37024.171856,18136.46,0.0,0.0,4000.0,0.0,56500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,44,82,0,0.0,-91471.921856
8712,type1,8712,2,96231.58568900001,3732.15,0.0,0.0,99963.73568900001,15877.704844,0.0,10253.259082,11492.63156,19375.720033,33990.41802,0.0,0.0,0.0,0.0,8974.00215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,4,22,0,0.0,-92499.43568900002
8713,type1,8713,3,120776.59999999999,50000.0,8960.4,0.0,179736.99999999997,48231.56,58960.4,52344.19,0.0,14101.519999999999,0.0,5099.5,0.0,0.0,0.0,0.0,0.0,999.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,9,59,0,0.0,-79736.99999999999
8715,type1,8715,1,15917.28,78000.0,0.0,0.0,93917.28,544.5,78000.0,4111.1,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7271.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,9,0,0.0,62082.72
8716,type1,8716,3,49343.5,3200.0,3512200.0,0.0,3564743.5,47736.0,3515400.0,1607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,40,63,0,0.0,-3558343.5
8717,type1,8717,1,4994.9,5000.0,0.0,0.0,9994.9,4166.0,5000.0,828.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,11,0,0.0,5.100000000000364
8719,type1,8719,4,71101.43000000001,365000.0,47300.0,0.0,483401.43,21448.46,412300.0,21594.97,440.0,19371.0,0.0,299.0,0.0,0.0,0.0,0.0,5502.0,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,22,64,0,0.0,246598.57
8722,type1,8722,4,78269.91000000002,128.55,30755.0,0.0,109153.46000000005,42965.55999999999,30755.0,15698.300000000001,180.0,9840.6,0.0,2660.0,0.0,0.0,900.0,0.0,6020.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,rub,41,90,1,1.0,-108896.36000000002
8723,type1,8723,2,76000.0,0.0,0.0,0.0,76000.0,0.0,76000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,60,0,0.0,-76000.0
8726,type1,8726,3,211293.27999999997,183400.0,0.0,0.0,394693.2799999999,36416.8,183400.0,5276.4800000000005,0.0,880.0,0.0,22870.0,0.0,83500.0,59900.0,0.0,0.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,19,81,0,0.0,-27893.27999999997
8727,type1,8727,4,249937.66999999998,166012.05,50305.31,0.0,466255.0299999999,59146.41,216317.36000000002,97351.5,1980.0,1999.0,0.0,41287.50000000001,0.0,0.0,45280.0,0.0,1766.0,1047.26,0.0,0.0,80.0,0.0,0.0,0.0,0.0,rub,17,92,0,0.0,-134230.93
8729,type1,8729,4,149555.27000000002,190000.0,0.0,0.0,339555.27,32936.71,190000.0,18705.65,0.0,0.0,0.0,13470.0,0.0,800.0,8746.970000000001,0.0,0.0,3366.94,0.0,0.0,0.0,0.0,71529.0,0.0,0.0,rub,25,77,1,8791.85,40444.72999999998
8732,type1,8732,4,176116.52,21000.0,0.0,0.0,197116.51999999996,62872.469999999994,21000.0,58911.149999999994,0.0,49496.899999999994,4336.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,34,87,0,0.0,-155116.52
8733,type1,8733,4,202792.48999999993,136277.36,0.0,0.0,339069.84999999986,30947.530000000006,135200.0,164186.49,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7885.83,350.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,22,89,0,0.0,-66515.12999999995
8735,type1,8735,3,215331.30000000005,148200.0,5000.0,0.0,368531.3,124145.77999999998,153200.0,76662.71999999999,960.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,12647.8,615.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,91,85,0,0.0,-72131.30000000005
8736,type1,8736,3,100000.0,107000.0,500.0,0.0,207500.0,0.0,107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,72,0,0.0,6500.0
8738,type1,8738,4,67510.57749699999,0.0,28000.0,0.0,95510.57749700003,36979.962102,28000.0,21274.38045,0.0,1178.068595,0.0,0.0,0.0,0.0,1239.45,1034.0414,0.0,5804.6749500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,9,86,1,1200.0,-95510.57749699999
8740,type1,8740,3,125718.76956000002,0.0,0.0,0.0,125718.76956000002,53225.649999999994,0.0,43303.280000000006,0.0,1787.0,11895.7,3779.0,0.0,0.0,0.0,0.0,3495.0,6971.0,773.0,0.0,489.13956,0.0,0.0,0.0,0.0,multi + rub,89,86,0,0.0,-125718.76956000002
8743,type1,8743,4,137869.05,291600.0,111500.0,0.0,540969.05,40039.50000000001,403100.0,42194.5,650.0,13128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10737.05,220.0,0.0,0.0,30900.0,0.0,0.0,0.0,rub,41,88,0,0.0,42230.95000000001
8744,type1,8744,3,143998.1,144000.0,10000.0,0.0,297998.1,143998.1,154000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,39,75,0,0.0,-9998.100000000006
8746,type1,8746,4,210688.46996699998,176699.5,10000.0,0.0,397387.96996699995,82773.972,190017.5,65741.94007999999,12500.0,18610.8,4783.0,0.0,0.0,0.0,200.0,2935.577,11279.0,6746.1808869999995,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,77,84,1,60912.78,-43988.96996699998
8747,type1,8747,3,224148.13999999998,189855.64,0.0,0.0,414003.78,115870.77999999998,189000.0,67487.0,0.0,5138.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36238.0,0.0,0.0,0.0,rub,11,69,0,0.0,-34292.49999999997
8752,type1,8752,4,122685.08132099999,123113.92,0.0,0.0,245799.001321,24904.119891000002,121000.0,35909.83784,2500.3626000000004,14415.69679,16860.5928,9700.0,0.0,0.0,0.0,2047.4514,0.0,18460.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,48,92,1,68384.89,428.8386790000077
8754,type1,8754,2,71992.0,72726.0,1455.8,0.0,146173.8,71992.0,74181.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,37,0,0.0,-721.8000000000029
8757,type1,8757,3,263614.5399999999,232796.19999999998,25000.0,0.0,521410.74,136672.22,249090.0,65075.880000000005,0.0,767.0,37815.00000000001,0.0,0.0,0.0,24990.0,0.0,0.0,7000.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,15,72,0,0.0,-55818.33999999994
8758,type1,8758,4,236899.05,241400.0,4500.0,0.0,482799.0499999999,77108.73,245900.0,61165.020000000004,10005.0,63800.5,230.0,500.0,0.0,8869.0,0.0,0.0,1300.0,13920.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,47,92,0,0.0,0.9500000000116415
8760,type1,8760,2,969.29,1000.0,740000.0,1000.0,742969.29,0.0,741000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,969.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,6,23,0,0.0,-739969.29
8761,type1,8761,2,674219.40754,231863.86,2000.0,0.0,908083.26754,0.0,227000.0,0.0,0.0,0.0,301570.7883,13727.72,0.0,0.0,0.0,365784.75924000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,3,39,0,0.0,-444355.54754000006
8762,type1,8762,4,227668.49000000002,121990.0,10000.0,0.0,359658.49,47467.78,131990.0,154250.71000000002,0.0,23299.0,1570.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,21,90,0,0.0,-115678.49000000002
8764,type1,8764,4,189905.74000000002,35450.0,15900.0,48.76,241304.50000000006,11149.530000000002,51350.0,4025.4700000000003,0.0,564.0,155623.53999999998,220.0,0.0,0.0,368.76,0.0,0.0,17303.2,700.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,30,85,0,0.0,-170355.74000000002
8766,type1,8766,4,121378.86,168000.0,44600.0,0.0,333978.86,22970.71,212600.0,36591.15,0.0,36528.0,0.0,0.0,0.0,23889.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,43,94,1,37669.25,2021.140000000014
8768,type1,8768,4,41978.789999999986,0.0,1500.0,0.0,43478.789999999986,34533.420000000006,1500.0,5546.15,0.0,399.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,46,92,0,0.0,-43478.789999999986
8769,type1,8769,3,212528.53,743850.0,825000.0,0.0,1781378.5299999996,99247.69,1568850.0,91118.48,1050.0,8959.5,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,5912.86,740.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,51,57,0,0.0,-293678.53
8770,type1,8770,3,143070.0,143010.0,9900.0,0.0,295980.0,143070.0,152910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,42,70,0,0.0,-9960.0
8771,type1,8771,2,1422.0,13200.0,4500.0,0.0,19122.0,55.0,17700.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,5,28,0,0.0,7278.0
8773,type1,8773,3,83965.2,101700.0,22000.0,0.0,207665.2,0.0,123700.0,10315.0,0.0,650.2,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,58,0,0.0,-4265.199999999997
8774,type1,8774,4,5401.02,5252.0,4000000.0,0.0,4010653.02,0.0,4005252.0,5401.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,31,85,0,0.0,-4000149.02
8776,type1,8776,3,21835.53,0.0,229000.0,0.0,250835.53,1495.8899999999999,229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,19939.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,90,0,0.0,-250835.53
8778,type1,8778,4,108305.06000000003,48399.0,36500.0,0.0,193204.06000000003,42730.420000000006,83500.0,13803.640000000001,0.0,19837.0,12350.0,0.0,2500.0,3110.0,100.0,0.0,2478.0,3795.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,rub,35,89,0,0.0,-96406.06000000003
8780,type1,8780,1,300.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,0,1,77979.79,-300.0
8781,type1,8781,3,189077.93000000002,183500.0,0.0,0.0,372577.93000000005,44792.619999999995,183500.0,128334.9,0.0,5995.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9495.4,460.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,26,72,0,0.0,-5577.930000000022
8782,type1,8782,2,5478.91,4900.0,0.0,0.0,10378.91,2228.0,4900.0,1732.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,18,0,0.0,-578.9099999999999
8784,type1,8784,3,159200.27999999997,179000.0,0.0,0.0,338200.2799999999,61407.13999999998,179000.0,7830.500000000001,0.0,11694.5,320.0,63012.04,0.0,0.0,0.0,0.0,11480.0,3456.1000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,27,87,0,0.0,19799.72000000003
8785,type1,8785,3,169905.06999999998,221602.85,12900.0,0.0,404407.9199999999,69925.95999999999,237179.85,59093.63999999999,300.0,11965.0,222.0,530.0,0.0,5900.0,700.0,0.0,4158.5,14432.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,41,84,0,0.0,38797.78000000003
8786,type1,8786,2,2633.7999999999997,5000.0,419000.0,0.0,426633.8,2633.7999999999997,424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,39,0,0.0,-416633.8
8787,type1,8787,3,144003.676848,81500.0,41790.0,0.0,267293.67684800003,6951.938819999999,123290.0,41591.68589800001,221.326,4427.912995000001,26316.657904,660.0,0.0,665.0,4713.692798,53455.0,0.0,0.0,0.0,0.0,0.0,250.462433,4750.0,0.0,0.0,multi + rub,28,61,0,0.0,-104293.676848
8790,type1,8790,4,214310.63,215648.93,22084.78,0.0,452044.33999999997,153972.63,237733.71,21858.0,0.0,8926.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,24529.0,4655.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,22,91,0,0.0,-20746.48000000001
8791,type1,8791,4,269955.63999999996,267000.0,0.0,0.0,536955.6400000001,43576.52,267000.0,95514.99999999999,41920.0,5702.0,150.0,1301.5,0.0,5684.6,0.0,0.0,14709.0,61397.020000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,32,77,1,41252.22,-2955.6399999999558
8792,type1,8792,2,837.29,2000.0,0.0,0.0,2837.29,837.29,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,1,0,0.0,1162.71
8793,type1,8793,4,204064.15,210000.0,4000.0,0.0,418064.15,11034.95,214000.0,10965.2,0.0,0.0,220.0,153900.0,0.0,0.0,3354.0,0.0,24590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,25,89,0,0.0,1935.8500000000058
8794,type1,8794,4,226049.750052,181195.22,600.0,0.0,407844.970052,60391.083923,184050.0,30999.575714000002,2415.803,14307.334513000002,1514.25739,0.0,1424.0772000000002,870.0,0.0,39681.359130000004,0.0,69539.039182,270.0,0.0,2382.44,0.0,0.0,0.0,0.0,multi + rub,101,90,1,5184.58,-45454.53005199999
8795,type1,8795,3,153649.59508799997,10892.734208,8800.0,0.0,173342.32929599995,82576.42301599994,16800.0,23114.456716,0.0,22251.475268000002,0.0,1971.336088,0.0,1222.0,8245.406987999999,0.0,0.0,0.0,0.0,0.0,16937.23122,224.0,0.0,0.0,0.0,multi + rub,148,90,0,0.0,-151556.86087999996
8796,type1,8796,4,290622.5300000001,105300.0,0.0,0.0,395922.53000000014,86912.51,105300.0,26311.0,0.0,0.0,94736.0,4242.099999999999,0.0,0.0,6471.0,36040.0,6586.0,29323.91999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,54,86,1,309974.0,-185322.5300000001
8797,type1,8797,4,224983.13,239894.39,12514.9,0.0,477392.42000000004,207343.12000000002,252073.69,13297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.610000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,227,83,0,0.0,2396.360000000015
8798,type1,8798,3,254617.66000000003,253494.84,0.0,0.0,508112.49999999994,80944.3,257554.95,72248.5,0.0,0.0,21342.48,18574.920000000002,0.0,0.0,14100.0,0.0,0.0,42697.35,650.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,58,85,0,0.0,-1122.820000000036
8800,type1,8800,4,220403.0,459824.89999999997,252921.6,0.0,933149.5,0.0,492921.6,0.0,0.0,0.0,440227.89999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,73,0,0.0,-13499.700000000012
8801,type1,8801,4,57788.7,75000.0,17400.0,0.0,150188.7,37141.1,93910.0,18109.6,251.0,228.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,40,92,0,0.0,-188.6999999999971
8804,type1,8804,4,215389.3,140000.0,13601.7,0.0,368991.0,4792.5,153601.7,210596.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,91,0,0.0,-88991.0
8805,type1,8805,4,266597.63999999996,275000.0,1000.0,0.0,542597.6400000001,149326.58999999997,276000.0,65663.20000000001,29980.0,7298.7,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,10009.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,21,90,1,187606.95,7402.360000000044
8809,type1,8809,3,82743.32,90000.0,0.0,0.0,172743.32,74360.63,90000.0,1350.0,840.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3502.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,65,0,0.0,7256.679999999993
8810,type1,8810,3,23367.25,80.0,101040.0,0.0,124487.25,9408.6,101040.0,8244.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,4694.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,19,91,1,69344.8,-124327.25
8815,type1,8815,3,214163.0,85300.0,0.0,0.0,299463.0,0.0,85300.0,0.0,750.0,0.0,0.0,0.0,0.0,213413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,16,73,0,0.0,-128863.0
8816,type1,8816,3,184282.0,25000.0,5000.0,0.0,214282.0,0.0,30000.0,10000.0,0.0,0.0,0.0,112854.0,0.0,10000.0,51428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,10,64,0,0.0,-164282.0
8818,type1,8818,4,123285.82,102600.0,0.0,0.0,225885.81999999995,39712.43,102600.0,48567.389999999985,11517.0,2689.0,18200.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,93,89,0,0.0,-20685.820000000007
8820,type1,8820,3,454.58,0.0,1521700.0,0.0,1522154.58,0.0,1521700.0,454.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,36,69,0,0.0,-1522154.58
8821,type1,8821,4,389568.68093300005,280500.0,5000.0,0.0,675068.680933,22462.694753,285500.0,367105.98618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,13,90,0,0.0,-114068.68093300005
8825,type1,8825,4,229058.11000000002,223796.87,1200.0,0.0,454054.98,178920.88,219200.0,19102.6,240.0,0.0,600.0,25953.0,510.0,850.0,1828.0,0.0,0.0,6850.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,36,89,0,0.0,-6461.24000000002
8826,type1,8826,3,130710.5,231300.0,108700.0,141.17000000000002,470851.67,129323.0,340000.0,387.5,0.0,0.0,0.0,0.0,0.0,0.0,141.17000000000002,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,26,84,1,71600.0,-8110.5
8827,type1,8827,3,52.0,67000.0,281400.0,0.0,348452.0,0.0,348452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,37,0,0.0,-214452.0
8830,type1,8830,5,356.0,0.0,1266000.0,0.0,1266356.0,0.0,1266000.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,15,99,0,0.0,-1266356.0
8831,type1,8831,4,79145.47000000002,81000.0,2381569.0,0.0,2541714.47,21316.129999999997,2462569.0,28242.98,15797.099999999999,0.0,0.0,0.0,0.0,0.0,6455.76,0.0,1000.0,4763.5,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,33,81,0,0.0,-2379714.47
8835,type1,8835,3,3770.95,4901.0,492900.0,0.0,501571.95,2380.95,497801.0,0.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,60,0,0.0,-491769.95
8836,type1,8836,4,90430.95000000001,103847.0,25000.0,0.0,219277.95,41715.53,122000.0,15194.5,0.0,0.0,38800.94,0.0,0.0,0.0,1566.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,39,82,1,8307.99,-11583.950000000012
8837,type1,8837,2,250.0,4500.0,136920.0,0.0,141670.0,0.0,141420.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,57,0,0.0,-132670.0
8839,type1,8839,3,1406.92,0.0,780000.0,0.0,781406.92,1406.92,780000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,74,0,0.0,-781406.92
8841,type1,8841,4,113205.52,22998.0,17330.34,0.0,153533.86,27889.83,39330.34,30056.879999999997,21270.0,0.0,31569.75,0.0,0.0,0.0,0.0,0.0,0.0,3417.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,119,88,0,0.0,-107537.86
8842,type1,8842,3,102965.15,25000.0,0.0,0.0,127965.15,54811.07,25000.0,33213.7,398.0,1842.0,8911.5,0.0,0.0,0.0,0.0,0.0,680.0,3108.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,42,78,0,0.0,-77965.15
8843,type1,8843,4,219382.01000000007,60.0,0.0,0.0,219442.01000000007,49835.33000000001,0.0,28435.68,2850.0,4321.0,67300.0,1150.0,0.0,0.0,0.0,0.0,2650.0,0.0,62900.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,90,1,575150.55,-219322.01000000007
8845,type1,8845,4,176767.71999999997,197333.13999999998,19000.0,0.0,393100.85999999987,52453.630000000005,214500.0,77608.89,660.0,15333.0,0.0,9337.1,0.0,0.0,0.0,0.0,0.0,22828.239999999998,380.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,81,1,55009.48,1565.4200000000128
8846,type1,8846,2,116965.03000000001,30000.0,0.0,0.0,146965.03,23795.47,30000.0,10044.95,0.0,45506.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,37018.61000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,28,1,312.34,-86965.03000000001
8848,type1,8848,3,143430.0,143930.0,4500.0,0.0,291860.0,0.0,148430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,46,0,0.0,-4000.0
